regimen_name,regimen_id,ingredient_name,ingredient_concept_id
dmCODOX-M/IVAC - Modified Magrath,35805752,Cyclophosphamide,1310317
dmCODOX-M/IVAC - Modified Magrath,35805752,Cytarabine,1311078
dmCODOX-M/IVAC - Modified Magrath,35805752,Doxorubicin,1338512
dmCODOX-M/IVAC - Modified Magrath,35805752,Etoposide,1350504
dmCODOX-M/IVAC - Modified Magrath,35805752,Ifosfamide,19078187
"EPOCH, dose-escalated",35805753,Vincristine,1308290
"EPOCH, dose-escalated",35805753,Cyclophosphamide,1310317
"EPOCH, dose-escalated",35805753,Doxorubicin,1338512
"EPOCH, dose-escalated",35805753,Etoposide,1350504
"EPOCH, dose-escalated",35805753,Prednisone,1551099
"R-EPOCH, dose-escalated",35805754,Vincristine,1308290
"R-EPOCH, dose-escalated",35805754,Cyclophosphamide,1310317
"R-EPOCH, dose-escalated",35805754,rituximab,1314273
"R-EPOCH, dose-escalated",35805754,Doxorubicin,1338512
"R-EPOCH, dose-escalated",35805754,Etoposide,1350504
"R-EPOCH, dose-escalated",35805754,Prednisone,1551099
SC-EPOCH-RR,35805755,Vincristine,1308290
SC-EPOCH-RR,35805755,Cyclophosphamide,1310317
SC-EPOCH-RR,35805755,rituximab,1314273
SC-EPOCH-RR,35805755,Doxorubicin,1338512
SC-EPOCH-RR,35805755,Etoposide,1350504
SC-EPOCH-RR,35805755,Prednisone,1551099
Stanford V,35805756,Vincristine,1308290
Stanford V,35805756,Bleomycin,1329241
Stanford V,35805756,Doxorubicin,1338512
Stanford V,35805756,Etoposide,1350504
Stanford V,35805756,Mechlorethamine,1394337
Stanford V,35805756,Prednisone,1551099
Stanford V,35805756,Vinblastine,19008264
Cladribine and Rituximab,35805757,rituximab,1314273
Cladribine and Rituximab,35805757,Cladribine,19054825
Moxetumomab pasudotox monotherapy,35805758,moxetumomab pasudotox,35200995
Cetuximab and RT,35805766,cetuximab,1315411
"Carboplatin, Fluorouracil, Cetuximab, RT",35805767,Fluorouracil,955632
"Carboplatin, Fluorouracil, Cetuximab, RT",35805767,cetuximab,1315411
"Carboplatin, Fluorouracil, Cetuximab, RT",35805767,Carboplatin,1344905
"Docetaxel, Fluorouracil, Hydroxyurea, RT",35805768,Fluorouracil,955632
"Docetaxel, Fluorouracil, Hydroxyurea, RT",35805768,docetaxel,1315942
"Docetaxel, Fluorouracil, Hydroxyurea, RT",35805768,hydroxyurea,1377141
"Fluorouracil, Hydroxyurea, RT",35805769,Fluorouracil,955632
"Fluorouracil, Hydroxyurea, RT",35805769,hydroxyurea,1377141
"Cisplatin, Cetuximab, RT",35805770,cetuximab,1315411
"Cisplatin, Cetuximab, RT",35805770,Cisplatin,1397599
"Docetaxel, Cetuximab, RT",35805771,cetuximab,1315411
"Docetaxel, Cetuximab, RT",35805771,docetaxel,1315942
Carboplatin and Fluorouracil,35805773,Fluorouracil,955632
Carboplatin and Fluorouracil,35805773,Carboplatin,1344905
"Carboplatin, Fluorouracil, Cetuximab",35805774,Fluorouracil,955632
"Carboplatin, Fluorouracil, Cetuximab",35805774,cetuximab,1315411
"Carboplatin, Fluorouracil, Cetuximab",35805774,Carboplatin,1344905
Cisplatin and Cetuximab,35805775,cetuximab,1315411
Cisplatin and Cetuximab,35805775,Cisplatin,1397599
"Cisplatin, Fluorouracil, Panitumumab",35805776,Fluorouracil,955632
"Cisplatin, Fluorouracil, Panitumumab",35805776,Cisplatin,1397599
"Cisplatin, Fluorouracil, Panitumumab",35805776,panitumumab,19100985
"Bleomycin, Methotrexate, Vinblastine/RT",35805777,Methotrexate,1305058
"Bleomycin, Methotrexate, Vinblastine/RT",35805777,Bleomycin,1329241
"Bleomycin, Methotrexate, Vinblastine/RT",35805777,Vinblastine,19008264
CABO,35805778,Methotrexate,1305058
CABO,35805778,Vincristine,1308290
CABO,35805778,Bleomycin,1329241
CABO,35805778,Cisplatin,1397599
DEP,35805784,Etoposide,1350504
DEP,35805784,Methylprednisolone,1506270
DEP,35805784,doxorubicin liposome,19051649
Axitinib and TACE,35805789,axitinib,42709322
DEB-TACE,35805791,Doxorubicin,1338512
Lenvatinib monotherapy,35805795,lenvatinib,46221433
"TACE, then 5-FU",35805796,Fluorouracil,955632
"TACE, then 5-FU",35805796,Doxorubicin,1338512
Cabozantinib monotherapy,35805797,cabozantinib,43012292
Tranexamic acid monotherapy,35805800,Tranexamic Acid,1303425
ABVD,35805802,Dacarbazine,1311409
ABVD,35805802,Bleomycin,1329241
ABVD,35805802,Doxorubicin,1338512
ABVD,35805802,Vinblastine,19008264
eBEACOPP,35805803,Vincristine,1308290
eBEACOPP,35805803,Cyclophosphamide,1310317
eBEACOPP,35805803,Bleomycin,1329241
eBEACOPP,35805803,Doxorubicin,1338512
eBEACOPP,35805803,Etoposide,1350504
eBEACOPP,35805803,Procarbazine,1351779
eBEACOPP,35805803,Prednisone,1551099
AVD,35805804,Dacarbazine,1311409
AVD,35805804,Doxorubicin,1338512
AVD,35805804,Vinblastine,19008264
MOPP-ABV,35805805,Vincristine,1308290
MOPP-ABV,35805805,Bleomycin,1329241
MOPP-ABV,35805805,Doxorubicin,1338512
MOPP-ABV,35805805,Procarbazine,1351779
MOPP-ABV,35805805,Mechlorethamine,1394337
MOPP-ABV,35805805,Prednisone,1551099
MOPP-ABV,35805805,Vinblastine,19008264
VAMP (Methotrexate),35805806,Methotrexate,1305058
VAMP (Methotrexate),35805806,Doxorubicin,1338512
VAMP (Methotrexate),35805806,Prednisone,1551099
VAMP (Methotrexate),35805806,Vinblastine,19008264
A-AVD,35805807,Dacarbazine,1311409
A-AVD,35805807,Doxorubicin,1338512
A-AVD,35805807,Vinblastine,19008264
A-AVD,35805807,brentuximab vedotin,40241969
BEACOPP,35805808,Vincristine,1308290
BEACOPP,35805808,Cyclophosphamide,1310317
BEACOPP,35805808,Bleomycin,1329241
BEACOPP,35805808,Doxorubicin,1338512
BEACOPP,35805808,Etoposide,1350504
BEACOPP,35805808,Procarbazine,1351779
BEACOPP,35805808,Prednisone,1551099
EBVP,35805809,Bleomycin,1329241
EBVP,35805809,Epirubicin,1344354
EBVP,35805809,Prednisone,1551099
EBVP,35805809,Vinblastine,19008264
RABVD,35805810,Dacarbazine,1311409
RABVD,35805810,rituximab,1314273
RABVD,35805810,Bleomycin,1329241
RABVD,35805810,Doxorubicin,1338512
RABVD,35805810,Vinblastine,19008264
IGEV,35805811,gemcitabine,1314924
IGEV,35805811,vinorelbine,1343346
IGEV,35805811,prednisolone,1550557
IGEV,35805811,Ifosfamide,19078187
BEACOPP-14,35805812,Vincristine,1308290
BEACOPP-14,35805812,Cyclophosphamide,1310317
BEACOPP-14,35805812,Bleomycin,1329241
BEACOPP-14,35805812,Doxorubicin,1338512
BEACOPP-14,35805812,Etoposide,1350504
BEACOPP-14,35805812,Procarbazine,1351779
BEACOPP-14,35805812,Prednisone,1551099
"ABVD, DD-DI",35805813,Dacarbazine,1311409
"ABVD, DD-DI",35805813,Bleomycin,1329241
"ABVD, DD-DI",35805813,Doxorubicin,1338512
"ABVD, DD-DI",35805813,Vinblastine,19008264
C-MOPP/ABV,35805814,Vincristine,1308290
C-MOPP/ABV,35805814,Cyclophosphamide,1310317
C-MOPP/ABV,35805814,Bleomycin,1329241
C-MOPP/ABV,35805814,Doxorubicin,1338512
C-MOPP/ABV,35805814,Procarbazine,1351779
C-MOPP/ABV,35805814,Prednisone,1551099
C-MOPP/ABV,35805814,Vinblastine,19008264
MOPP,35805815,Vincristine,1308290
MOPP,35805815,Procarbazine,1351779
MOPP,35805815,Mechlorethamine,1394337
MOPP,35805815,Prednisone,1551099
VEBEP,35805816,Cyclophosphamide,1310317
VEBEP,35805816,Bleomycin,1329241
VEBEP,35805816,Epirubicin,1344354
VEBEP,35805816,Etoposide,1350504
VEBEP,35805816,prednisolone,1550557
ABVE-PC,35805817,Vincristine,1308290
ABVE-PC,35805817,Cyclophosphamide,1310317
ABVE-PC,35805817,Bleomycin,1329241
ABVE-PC,35805817,Doxorubicin,1338512
ABVE-PC,35805817,Etoposide,1350504
ABVE-PC,35805817,Prednisone,1551099
OEPA,35805818,Vincristine,1308290
OEPA,35805818,Doxorubicin,1338512
OEPA,35805818,Etoposide,1350504
OEPA,35805818,Prednisone,1551099
COPDAC,35805819,Vincristine,1308290
COPDAC,35805819,Cyclophosphamide,1310317
COPDAC,35805819,Dacarbazine,1311409
COPDAC,35805819,Prednisone,1551099
OPPA,35805820,Vincristine,1308290
OPPA,35805820,Doxorubicin,1338512
OPPA,35805820,Procarbazine,1351779
OPPA,35805820,Prednisone,1551099
Brentuximab vedotin and Dacarbazine,35805821,Dacarbazine,1311409
Brentuximab vedotin and Dacarbazine,35805821,brentuximab vedotin,40241969
ChlVPP,35805822,Procarbazine,1351779
ChlVPP,35805822,Chlorambucil,1390051
ChlVPP,35805822,Prednisone,1551099
ChlVPP,35805822,Vinblastine,19008264
ChlVPP/EVA,35805823,Vincristine,1308290
ChlVPP/EVA,35805823,Doxorubicin,1338512
ChlVPP/EVA,35805823,Etoposide,1350504
ChlVPP/EVA,35805823,Procarbazine,1351779
ChlVPP/EVA,35805823,Chlorambucil,1390051
ChlVPP/EVA,35805823,prednisolone,1550557
ChlVPP/EVA,35805823,Vinblastine,19008264
PVAG,35805824,gemcitabine,1314924
PVAG,35805824,Doxorubicin,1338512
PVAG,35805824,Prednisone,1551099
PVAG,35805824,Vinblastine,19008264
VEPEMB,35805825,Mitoxantrone,1309188
VEPEMB,35805825,Cyclophosphamide,1310317
VEPEMB,35805825,Bleomycin,1329241
VEPEMB,35805825,Etoposide,1350504
VEPEMB,35805825,Procarbazine,1351779
VEPEMB,35805825,Prednisone,1551099
VEPEMB,35805825,Vinblastine,19008264
COPP/ABVD,35805826,Vincristine,1308290
COPP/ABVD,35805826,Cyclophosphamide,1310317
COPP/ABVD,35805826,Dacarbazine,1311409
COPP/ABVD,35805826,Bleomycin,1329241
COPP/ABVD,35805826,Doxorubicin,1338512
COPP/ABVD,35805826,Procarbazine,1351779
COPP/ABVD,35805826,Prednisone,1551099
COPP/ABVD,35805826,Vinblastine,19008264
BeGEV,35805827,gemcitabine,1314924
BeGEV,35805827,vinorelbine,1343346
BeGEV,35805827,prednisolone,1550557
BeGEV,35805827,bendamustine,19015523
Brentuximab vedotin and Nivolumab,35805828,brentuximab vedotin,40241969
Brentuximab vedotin and Nivolumab,35805828,nivolumab,45892628
BVB,35805829,bendamustine,19015523
BVB,35805829,brentuximab vedotin,40241969
DexaBEAM,35805830,Melphalan,1301267
DexaBEAM,35805830,Cytarabine,1311078
DexaBEAM,35805830,Carmustine,1350066
DexaBEAM,35805830,Etoposide,1350504
DexaBEAM,35805830,Dexamethasone,1518254
DHAP - time intensified,35805831,Cytarabine,1311078
DHAP - time intensified,35805831,Cisplatin,1397599
DHAP - time intensified,35805831,Dexamethasone,1518254
GCD,35805832,gemcitabine,1314924
GCD,35805832,Carboplatin,1344905
GCD,35805832,Dexamethasone,1518254
GCD-R,35805833,rituximab,1314273
GCD-R,35805833,gemcitabine,1314924
GCD-R,35805833,Carboplatin,1344905
GCD-R,35805833,Dexamethasone,1518254
Gemcitabine and Rituximab,35805834,rituximab,1314273
Gemcitabine and Rituximab,35805834,gemcitabine,1314924
GVP,35805835,gemcitabine,1314924
GVP,35805835,vinorelbine,1343346
GVP,35805835,prednisolone,1550557
Ifosfamide and Vinorelbine,35805836,vinorelbine,1343346
Ifosfamide and Vinorelbine,35805836,Mesna,1354698
Ifosfamide and Vinorelbine,35805836,Ifosfamide,19078187
Mini-BEAM,35805837,Melphalan,1301267
Mini-BEAM,35805837,Cytarabine,1311078
Mini-BEAM,35805837,Carmustine,1350066
Mini-BEAM,35805837,Etoposide,1350504
O-ESHAP,35805838,Cytarabine,1311078
O-ESHAP,35805838,Etoposide,1350504
O-ESHAP,35805838,Cisplatin,1397599
O-ESHAP,35805838,Methylprednisolone,1506270
O-ESHAP,35805838,ofatumumab,40167582
Vinblastine monotherapy,35805839,Vinblastine,19008264
"CBV-Mx, then auto HSCT",35805840,Mitoxantrone,1309188
"CBV-Mx, then auto HSCT",35805840,Cyclophosphamide,1310317
"CBV-Mx, then auto HSCT",35805840,Carmustine,1350066
"CBV-Mx, then auto HSCT",35805840,Etoposide,1350504
"Flu-Mel, then allo HSCT",35805841,Melphalan,1301267
"Flu-Mel, then allo HSCT",35805841,fludarabine,1395557
"Fludarabine, Melphalan, Alemtuzumab, then allo HSCT",35805842,Melphalan,1301267
"Fludarabine, Melphalan, Alemtuzumab, then allo HSCT",35805842,alemtuzumab,1312706
"Fludarabine, Melphalan, Alemtuzumab, then allo HSCT",35805842,fludarabine,1395557
ABVDm,35805843,Dacarbazine,1311409
ABVDm,35805843,Bleomycin,1329241
ABVDm,35805843,Doxorubicin,1338512
ABVDm,35805843,Methylprednisolone,1506270
ABVDm,35805843,Vinblastine,19008264
BCVPP,35805844,Vincristine,1308290
BCVPP,35805844,Cyclophosphamide,1310317
BCVPP,35805844,Carmustine,1350066
BCVPP,35805844,Procarbazine,1351779
BCVPP,35805844,Prednisone,1551099
ChlVPP/PABIOE,35805845,Vincristine,1308290
ChlVPP/PABIOE,35805845,Bleomycin,1329241
ChlVPP/PABIOE,35805845,Doxorubicin,1338512
ChlVPP/PABIOE,35805845,Etoposide,1350504
ChlVPP/PABIOE,35805845,Procarbazine,1351779
ChlVPP/PABIOE,35805845,Chlorambucil,1390051
ChlVPP/PABIOE,35805845,prednisolone,1550557
ChlVPP/PABIOE,35805845,Vinblastine,19008264
COPP (CCNU),35805846,Vincristine,1308290
COPP (CCNU),35805846,Procarbazine,1351779
COPP (CCNU),35805846,Lomustine,1391846
COPP (CCNU),35805846,Prednisone,1551099
CVPP,35805847,Procarbazine,1351779
CVPP,35805847,Lomustine,1391846
CVPP,35805847,Prednisone,1551099
CVPP,35805847,Vinblastine,19008264
Doxorubicin and Vinblastine,35805848,Doxorubicin,1338512
Doxorubicin and Vinblastine,35805848,Vinblastine,19008264
LOPP,35805849,Vincristine,1308290
LOPP,35805849,Procarbazine,1351779
LOPP,35805849,Chlorambucil,1390051
LOPP,35805849,Prednisone,1551099
LOPP/EVAP,35805850,Vincristine,1308290
LOPP/EVAP,35805850,Doxorubicin,1338512
LOPP/EVAP,35805850,Etoposide,1350504
LOPP/EVAP,35805850,Procarbazine,1351779
LOPP/EVAP,35805850,Chlorambucil,1390051
LOPP/EVAP,35805850,Prednisone,1551099
LOPP/EVAP,35805850,Vinblastine,19008264
Mechlorethamine monotherapy,35805851,Mechlorethamine,1394337
MOPP/ABVD,35805852,Vincristine,1308290
MOPP/ABVD,35805852,Dacarbazine,1311409
MOPP/ABVD,35805852,Bleomycin,1329241
MOPP/ABVD,35805852,Doxorubicin,1338512
MOPP/ABVD,35805852,Procarbazine,1351779
MOPP/ABVD,35805852,Mechlorethamine,1394337
MOPP/ABVD,35805852,Prednisone,1551099
MOPP/ABVD,35805852,Vinblastine,19008264
MVPP,35805853,Procarbazine,1351779
MVPP,35805853,Mechlorethamine,1394337
MVPP,35805853,Prednisone,1551099
MVPP,35805853,Vinblastine,19008264
NOVP,35805854,Vincristine,1308290
NOVP,35805854,Mitoxantrone,1309188
NOVP,35805854,Prednisone,1551099
NOVP,35805854,Vinblastine,19008264
SCAB,35805855,Bleomycin,1329241
SCAB,35805855,Doxorubicin,1338512
SCAB,35805855,Lomustine,1391846
SCAB,35805855,Streptozocin,19136210
ABDIC,35805856,Dacarbazine,1311409
ABDIC,35805856,Bleomycin,1329241
ABDIC,35805856,Doxorubicin,1338512
ABDIC,35805856,Lomustine,1391846
ABDIC,35805856,Prednisone,1551099
B-CAVe,35805857,Bleomycin,1329241
B-CAVe,35805857,Doxorubicin,1338512
B-CAVe,35805857,Lomustine,1391846
B-CAVe,35805857,Vinblastine,19008264
BVCPP,35805858,Cyclophosphamide,1310317
BVCPP,35805858,Carmustine,1350066
BVCPP,35805858,Procarbazine,1351779
BVCPP,35805858,Prednisone,1551099
BVCPP,35805858,Vinblastine,19008264
BVDS,35805859,Bleomycin,1329241
BVDS,35805859,Doxorubicin,1338512
BVDS,35805859,Vinblastine,19008264
BVDS,35805859,Streptozocin,19136210
CEP,35805860,Cyclophosphamide,1310317
CEP,35805860,Epirubicin,1344354
CEP,35805860,Etoposide,1350504
CEP,35805860,Lomustine,1391846
CEP,35805860,Cisplatin,1397599
CVB,35805861,Bleomycin,1329241
CVB,35805861,Lomustine,1391846
CVB,35805861,Vinblastine,19008264
Doxorubicin and Lomustine,35805862,Doxorubicin,1338512
Doxorubicin and Lomustine,35805862,Lomustine,1391846
Sirolimus and Vorinostat,35805863,Vorinostat,1337651
Sirolimus and Vorinostat,35805863,Sirolimus,19034726
Cladribine and Cytarabine,35805885,Cytarabine,1311078
Cladribine and Cytarabine,35805885,Cladribine,19054825
Mepolizumab monotherapy,35805886,mepolizumab,35606631
Danazol monotherapy,35805919,Danazol,1511449
Fostamatinib monotherapy,35805920,fostamatinib,1510328
Etoposide and Prednisone,35805981,Etoposide,1350504
Etoposide and Prednisone,35805981,Prednisone,1551099
"Etoposide, Vinblastine, Prednisone",35805982,Etoposide,1350504
"Etoposide, Vinblastine, Prednisone",35805982,Prednisone,1551099
"Etoposide, Vinblastine, Prednisone",35805982,Vinblastine,19008264
"Methotrexate, Vinblastine, Prednisone",35805983,Methotrexate,1305058
"Methotrexate, Vinblastine, Prednisone",35805983,Prednisone,1551099
"Methotrexate, Vinblastine, Prednisone",35805983,Vinblastine,19008264
Vinblastine and Prednisone,35805984,Prednisone,1551099
Vinblastine and Prednisone,35805984,Vinblastine,19008264
"Mercaptopurine, Methotrexate, Vinblastine, Prednisolone",35805985,Methotrexate,1305058
"Mercaptopurine, Methotrexate, Vinblastine, Prednisolone",35805985,mercaptopurine,1436650
"Mercaptopurine, Methotrexate, Vinblastine, Prednisolone",35805985,prednisolone,1550557
"Mercaptopurine, Methotrexate, Vinblastine, Prednisolone",35805985,Vinblastine,19008264
CRd,35806051,Cyclophosphamide,1310317
CRd,35806051,Dexamethasone,1518254
CRd,35806051,lenalidomide,19026972
Rd,35806053,Dexamethasone,1518254
Rd,35806053,lenalidomide,19026972
CTD,35806054,Cyclophosphamide,1310317
CTD,35806054,Dexamethasone,1518254
CTD,35806054,Thalidomide,19137042
M-DEX,35806055,Melphalan,1301267
M-DEX,35806055,Dexamethasone,1518254
MP,35806056,Melphalan,1301267
MP,35806056,Prednisone,1551099
MRD,35806057,Melphalan,1301267
MRD,35806057,Dexamethasone,1518254
MRD,35806057,lenalidomide,19026972
"Melphalan, then auto HSCT",35806058,Melphalan,1301267
VD,35806059,bortezomib,1336825
VD,35806059,Dexamethasone,1518254
"Bortezomib and Melphalan, then auto HSCT",35806060,Melphalan,1301267
"Bortezomib and Melphalan, then auto HSCT",35806060,bortezomib,1336825
VDC,35806061,Cyclophosphamide,1310317
VDC,35806061,bortezomib,1336825
VDC,35806061,Dexamethasone,1518254
VMD,35806062,Melphalan,1301267
VMD,35806062,bortezomib,1336825
VMD,35806062,Dexamethasone,1518254
Daratumumab monotherapy,35806063,daratumumab,35605744
Ixazomib monotherapy,35806064,ixazomib,35606214
Ixazomib and Dexamethasone,35806065,Dexamethasone,1518254
Ixazomib and Dexamethasone,35806065,ixazomib,35606214
Pd,35806066,Dexamethasone,1518254
Pd,35806066,pomalidomide,43014237
RD,35806067,Dexamethasone,1518254
RD,35806067,lenalidomide,19026972
Carboplatin and Vincristine,35806073,Vincristine,1308290
Carboplatin and Vincristine,35806073,Carboplatin,1344905
Carboplatin and Teniposide,35806074,Carboplatin,1344905
Carboplatin and Teniposide,35806074,Teniposide,19136750
R-DHAC,35806077,Cytarabine,1311078
R-DHAC,35806077,rituximab,1314273
R-DHAC,35806077,Carboplatin,1344905
R-DHAC,35806077,Dexamethasone,1518254
R-HiDAC,35806078,Cytarabine,1311078
R-HiDAC,35806078,rituximab,1314273
DexaBEAM and G-CSF,35806079,Melphalan,1301267
DexaBEAM and G-CSF,35806079,Cytarabine,1311078
DexaBEAM and G-CSF,35806079,Carmustine,1350066
DexaBEAM and G-CSF,35806079,Etoposide,1350504
DexaBEAM and G-CSF,35806079,Dexamethasone,1518254
R-CHOP/R-DHAP,35806080,Vincristine,1308290
R-CHOP/R-DHAP,35806080,Cyclophosphamide,1310317
R-CHOP/R-DHAP,35806080,Cytarabine,1311078
R-CHOP/R-DHAP,35806080,rituximab,1314273
R-CHOP/R-DHAP,35806080,Doxorubicin,1338512
R-CHOP/R-DHAP,35806080,Cisplatin,1397599
R-CHOP/R-DHAP,35806080,Dexamethasone,1518254
R-CHOP/R-DHAP,35806080,Prednisone,1551099
VR-CAP,35806082,Cyclophosphamide,1310317
VR-CAP,35806082,rituximab,1314273
VR-CAP,35806082,bortezomib,1336825
VR-CAP,35806082,Doxorubicin,1338512
VR-CAP,35806082,Prednisone,1551099
maxi-R-CHOP/R-HiDAC,35806083,Vincristine,1308290
maxi-R-CHOP/R-HiDAC,35806083,Cyclophosphamide,1310317
maxi-R-CHOP/R-HiDAC,35806083,Cytarabine,1311078
maxi-R-CHOP/R-HiDAC,35806083,rituximab,1314273
maxi-R-CHOP/R-HiDAC,35806083,Doxorubicin,1338512
maxi-R-CHOP/R-HiDAC,35806083,Prednisone,1551099
"TAM6, then auto HSCT",35806084,Melphalan,1301267
"TAM6, then auto HSCT",35806084,Cytarabine,1311078
R-M-CHOP,35806085,Methotrexate,1305058
R-M-CHOP,35806085,Vincristine,1308290
R-M-CHOP,35806085,Cyclophosphamide,1310317
R-M-CHOP,35806085,rituximab,1314273
R-M-CHOP,35806085,Doxorubicin,1338512
R-M-CHOP,35806085,Prednisone,1551099
EAR and G-CSF,35806086,Cytarabine,1311078
EAR and G-CSF,35806086,rituximab,1314273
EAR and G-CSF,35806086,Etoposide,1350504
R-MACLO/R-IVAM,35806087,Methotrexate,1305058
R-MACLO/R-IVAM,35806087,Vincristine,1308290
R-MACLO/R-IVAM,35806087,Cyclophosphamide,1310317
R-MACLO/R-IVAM,35806087,Cytarabine,1311078
R-MACLO/R-IVAM,35806087,rituximab,1314273
R-MACLO/R-IVAM,35806087,Doxorubicin,1338512
R-MACLO/R-IVAM,35806087,Etoposide,1350504
R-MACLO/R-IVAM,35806087,Ifosfamide,19078187
RiPAD plus C,35806088,rituximab,1314273
RiPAD plus C,35806088,bortezomib,1336825
RiPAD plus C,35806088,Doxorubicin,1338512
RiPAD plus C,35806088,Chlorambucil,1390051
RiPAD plus C,35806088,Dexamethasone,1518254
R-VAD plus C,35806089,Vincristine,1308290
R-VAD plus C,35806089,rituximab,1314273
R-VAD plus C,35806089,Doxorubicin,1338512
R-VAD plus C,35806089,Chlorambucil,1390051
R-VAD plus C,35806089,Dexamethasone,1518254
"Melphalan and TBI, then auto HSCT",35806090,Melphalan,1301267
VAD plus C,35806091,Vincristine,1308290
VAD plus C,35806091,Doxorubicin,1338512
VAD plus C,35806091,Chlorambucil,1390051
VAD plus C,35806091,Dexamethasone,1518254
VcR-CVAD,35806092,Vincristine,1308290
VcR-CVAD,35806092,Cyclophosphamide,1310317
VcR-CVAD,35806092,rituximab,1314273
VcR-CVAD,35806092,bortezomib,1336825
VcR-CVAD,35806092,Doxorubicin,1338512
VcR-CVAD,35806092,Dexamethasone,1518254
BCHOP,35806093,Vincristine,1308290
BCHOP,35806093,Cyclophosphamide,1310317
BCHOP,35806093,bortezomib,1336825
BCHOP,35806093,Doxorubicin,1338512
BCHOP,35806093,prednisolone,1550557
Arsenic trioxide and Chlorambucil,35806094,arsenic trioxide,1333379
Arsenic trioxide and Chlorambucil,35806094,Chlorambucil,1390051
BeRT,35806095,rituximab,1314273
BeRT,35806095,bendamustine,19015523
BeRT,35806095,temsirolimus,19092845
BDR,35806096,rituximab,1314273
BDR,35806096,bortezomib,1336825
BDR,35806096,Dexamethasone,1518254
Ibrutinib and Venetoclax,35806097,venetoclax,35604205
Ibrutinib and Venetoclax,35806097,Ibrutinib,44507848
RT-PEPC,35806098,Cyclophosphamide,1310317
RT-PEPC,35806098,rituximab,1314273
RT-PEPC,35806098,Etoposide,1350504
RT-PEPC,35806098,Procarbazine,1351779
RT-PEPC,35806098,Prednisone,1551099
RT-PEPC,35806098,Thalidomide,19137042
