concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
42542193,35806074,Current treated by,2019-08-29,2099-12-31,NA
35803401,42542279,Modality of,2019-08-29,2099-12-31,NA
35802951,42542279,Antineoplastic of,2019-08-29,2099-12-31,NA
42542280,42542281,Antineoplastic of,2019-08-29,2099-12-31,NA
35803401,42542281,Modality of,2019-08-29,2099-12-31,NA
42542229,35806131,Accepted use of,2019-08-29,2099-12-31,NA
42542229,35806131,Current treated by,2019-08-29,2099-12-31,NA
42542227,35803106,Accepted use of,2019-08-29,2099-12-31,NA
42542227,35803106,FDA indication of,2019-08-29,2099-12-31,NA
42542417,35803574,Subsumes,2019-08-29,2099-12-31,NA
42542171,35803574,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35803574,Current treated by,2019-08-29,2099-12-31,NA
42542417,35803575,Subsumes,2019-08-29,2099-12-31,NA
42542202,35803575,Accepted use of,2019-08-29,2099-12-31,NA
42542202,35803575,Current treated by,2019-08-29,2099-12-31,NA
42542217,35803575,Accepted use of,2019-08-29,2099-12-31,NA
42542217,35803575,Current treated by,2019-08-29,2099-12-31,NA
35803433,35803575,Context of,2019-08-29,2099-12-31,NA
42542414,35803579,Subsumes,2019-08-29,2099-12-31,NA
42542229,35803579,Accepted use of,2019-08-29,2099-12-31,NA
42542229,35803579,Current treated by,2019-08-29,2099-12-31,NA
35804785,35806172,Context of,2019-08-29,2099-12-31,NA
42542417,35806172,Subsumes,2019-08-29,2099-12-31,NA
42542202,35806172,Accepted use of,2019-08-29,2099-12-31,NA
42542202,35806172,Current treated by,2019-08-29,2099-12-31,NA
42542417,35806173,Subsumes,2019-08-29,2099-12-31,NA
42542202,35806173,Accepted use of,2019-08-29,2099-12-31,NA
42542202,35806173,Current treated by,2019-08-29,2099-12-31,NA
42542414,35806175,Subsumes,2019-08-29,2099-12-31,NA
42542202,35806175,Accepted use of,2019-08-29,2099-12-31,NA
42542202,35806175,Current treated by,2019-08-29,2099-12-31,NA
42542413,35806269,Subsumes,2019-08-29,2099-12-31,NA
42542147,35803114,Accepted use of,2019-08-29,2099-12-31,NA
35804788,35803590,Context of,2019-08-29,2099-12-31,NA
42542159,35803590,Accepted use of,2019-08-29,2099-12-31,NA
42542159,35803590,Current treated by,2019-08-29,2099-12-31,NA
42542171,35803590,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35803590,Current treated by,2019-08-29,2099-12-31,NA
42542202,35803590,Accepted use of,2019-08-29,2099-12-31,NA
42542202,35803590,Current treated by,2019-08-29,2099-12-31,NA
42542204,35803590,Accepted use of,2019-08-29,2099-12-31,NA
42542204,35803590,Current treated by,2019-08-29,2099-12-31,NA
42542217,35803590,Accepted use of,2019-08-29,2099-12-31,NA
42542217,35803590,Current treated by,2019-08-29,2099-12-31,NA
42542218,35803590,Accepted use of,2019-08-29,2099-12-31,NA
42542218,35803590,Current treated by,2019-08-29,2099-12-31,NA
42542227,35803590,Accepted use of,2019-08-29,2099-12-31,NA
42542227,35803590,Current treated by,2019-08-29,2099-12-31,NA
42542227,35803590,Historic treated by,2019-08-29,2099-12-31,NA
42542229,35803590,Accepted use of,2019-08-29,2099-12-31,NA
42542229,35803590,Current treated by,2019-08-29,2099-12-31,NA
42542237,35803590,Accepted use of,2019-08-29,2099-12-31,NA
42542237,35803590,Current treated by,2019-08-29,2099-12-31,NA
42542149,35803118,Accepted use of,2019-08-29,2099-12-31,NA
42542168,35803118,Accepted use of,2019-08-29,2099-12-31,NA
42542176,35803118,Accepted use of,2019-08-29,2099-12-31,NA
42542213,35803118,Accepted use of,2019-08-29,2099-12-31,NA
42542413,35806296,Subsumes,2019-08-29,2099-12-31,NA
42542413,35806298,Subsumes,2019-08-29,2099-12-31,NA
42542413,35806304,Subsumes,2019-08-29,2099-12-31,NA
42542413,35803594,Subsumes,2019-08-29,2099-12-31,NA
42542413,35806307,Subsumes,2019-08-29,2099-12-31,NA
42542430,35803125,Brand name of,2019-08-29,2099-12-31,NA
42542229,35803125,Accepted use of,2019-08-29,2099-12-31,NA
42542237,35803125,Accepted use of,2019-08-29,2099-12-31,NA
42542413,35806327,Subsumes,2019-08-29,2099-12-31,NA
42542413,35806337,Subsumes,2019-08-29,2099-12-31,NA
42542171,35803130,Accepted use of,2019-08-29,2099-12-31,NA
42542217,35803130,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35803131,Accepted use of,2019-08-29,2099-12-31,NA
42542217,35803131,Accepted use of,2019-08-29,2099-12-31,NA
42542217,35803131,FDA indication of,2019-08-29,2099-12-31,NA
42542413,35806354,Subsumes,2019-08-29,2099-12-31,NA
42542204,35806359,Accepted use of,2019-08-29,2099-12-31,NA
42542204,35806359,Current treated by,2019-08-29,2099-12-31,NA
35803407,35806381,Modality of,2019-08-29,2099-12-31,NA
42542440,35803617,Subsumes,2019-08-29,2099-12-31,NA
42542440,35803621,Subsumes,2019-08-29,2099-12-31,NA
42542413,35102017,Subsumes,2019-08-29,2099-12-31,NA
42542229,35803151,Accepted use of,2019-08-29,2099-12-31,NA
42542229,35803151,FDA indication of,2019-08-29,2099-12-31,NA
35804785,35806421,Context of,2019-08-29,2099-12-31,NA
35804788,35806421,Context of,2019-08-29,2099-12-31,NA
42542227,35803155,Accepted use of,2019-08-29,2099-12-31,NA
42542227,35803155,FDA indication of,2019-08-29,2099-12-31,NA
42542413,35806434,Subsumes,2019-08-29,2099-12-31,NA
42542413,35806466,Subsumes,2019-08-29,2099-12-31,NA
42542213,35806466,Accepted use of,2019-08-29,2099-12-31,NA
42542213,35806466,Current treated by,2019-08-29,2099-12-31,NA
42542413,35806468,Subsumes,2019-08-29,2099-12-31,NA
42542213,35806468,Accepted use of,2019-08-29,2099-12-31,NA
42542213,35806468,Current treated by,2019-08-29,2099-12-31,NA
42542213,35806471,Accepted use of,2019-08-29,2099-12-31,NA
42542213,35806471,Current treated by,2019-08-29,2099-12-31,NA
42542417,35803676,Subsumes,2019-08-29,2099-12-31,NA
42542171,35803676,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35803676,Current treated by,2019-08-29,2099-12-31,NA
42542171,35802849,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35802849,Current treated by,2019-08-29,2099-12-31,NA
42542217,35803171,Accepted use of,2019-08-29,2099-12-31,NA
42542237,35803171,Accepted use of,2019-08-29,2099-12-31,NA
42542414,35806489,Subsumes,2019-08-29,2099-12-31,NA
42542417,35806492,Subsumes,2019-08-29,2099-12-31,NA
42542413,35806493,Subsumes,2019-08-29,2099-12-31,NA
42542193,35803682,Accepted use of,2019-08-29,2099-12-31,NA
42542193,35803682,Current treated by,2019-08-29,2099-12-31,NA
42542149,35803179,Accepted use of,2019-08-29,2099-12-31,NA
42542159,35803179,Accepted use of,2019-08-29,2099-12-31,NA
42542168,35803179,Accepted use of,2019-08-29,2099-12-31,NA
42542176,35803179,Accepted use of,2019-08-29,2099-12-31,NA
42542179,35803179,Accepted use of,2019-08-29,2099-12-31,NA
42542213,35803179,Accepted use of,2019-08-29,2099-12-31,NA
42542227,35803179,Accepted use of,2019-08-29,2099-12-31,NA
42542238,35803179,Accepted use of,2019-08-29,2099-12-31,NA
42542415,35806595,Subsumes,2019-08-29,2099-12-31,NA
42542217,35806595,Accepted use of,2019-08-29,2099-12-31,NA
42542217,35806595,Current treated by,2019-08-29,2099-12-31,NA
42542217,35806596,Accepted use of,2019-08-29,2099-12-31,NA
42542217,35806596,Current treated by,2019-08-29,2099-12-31,NA
42542171,35803184,Accepted use of,2019-08-29,2099-12-31,NA
42542202,35803184,Accepted use of,2019-08-29,2099-12-31,NA
42542413,35806663,Subsumes,2019-08-29,2099-12-31,NA
42542225,35806663,Accepted use of,2019-08-29,2099-12-31,NA
42542225,35806663,Current treated by,2019-08-29,2099-12-31,NA
42542227,35803186,Accepted use of,2019-08-29,2099-12-31,NA
42542227,35803186,FDA indication of,2019-08-29,2099-12-31,NA
42542238,35803186,Accepted use of,2019-08-29,2099-12-31,NA
42542415,35803692,Subsumes,2019-08-29,2099-12-31,NA
42542171,35803692,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35803692,Current treated by,2019-08-29,2099-12-31,NA
42542159,35803188,Accepted use of,2019-08-29,2099-12-31,NA
42542159,35803188,FDA indication of,2019-08-29,2099-12-31,NA
42542227,35806821,Accepted use of,2019-08-29,2099-12-31,NA
42542227,35806821,Current treated by,2019-08-29,2099-12-31,NA
42542227,35806822,Accepted use of,2019-08-29,2099-12-31,NA
42542227,35806822,Current treated by,2019-08-29,2099-12-31,NA
42542227,35806836,Accepted use of,2019-08-29,2099-12-31,NA
42542227,35806836,Current treated by,2019-08-29,2099-12-31,NA
42542413,35803697,Subsumes,2019-08-29,2099-12-31,NA
42542227,35806854,Accepted use of,2019-08-29,2099-12-31,NA
42542227,35806854,Current treated by,2019-08-29,2099-12-31,NA
42542413,35803698,Subsumes,2019-08-29,2099-12-31,NA
42542227,35806856,Accepted use of,2019-08-29,2099-12-31,NA
42542227,35806856,Current treated by,2019-08-29,2099-12-31,NA
42542413,35803700,Subsumes,2019-08-29,2099-12-31,NA
42542238,35803199,Accepted use of,2019-08-29,2099-12-31,NA
42542238,35803199,FDA indication of,2019-08-29,2099-12-31,NA
42542171,35803207,Accepted use of,2019-08-29,2099-12-31,NA
42542229,35803207,Accepted use of,2019-08-29,2099-12-31,NA
42542229,35803207,FDA indication of,2019-08-29,2099-12-31,NA
42542204,35803733,Accepted use of,2019-08-29,2099-12-31,NA
42542204,35803733,Current treated by,2019-08-29,2099-12-31,NA
42542413,35806944,Subsumes,2019-08-29,2099-12-31,NA
42542204,35803739,Accepted use of,2019-08-29,2099-12-31,NA
42542204,35803739,Current treated by,2019-08-29,2099-12-31,NA
42542413,35806948,Subsumes,2019-08-29,2099-12-31,NA
42542413,35806949,Subsumes,2019-08-29,2099-12-31,NA
42542413,35806950,Subsumes,2019-08-29,2099-12-31,NA
42542413,35806953,Subsumes,2019-08-29,2099-12-31,NA
42542413,35806954,Subsumes,2019-08-29,2099-12-31,NA
42542413,35806962,Subsumes,2019-08-29,2099-12-31,NA
35803158,42542294,Antineoplastic of,2019-08-29,2099-12-31,NA
35803675,42542294,Context of,2019-08-29,2099-12-31,NA
42542415,42542294,Subsumes,2019-08-29,2099-12-31,NA
35803401,42542294,Modality of,2019-08-29,2099-12-31,NA
42542204,35802891,Accepted use of,2019-08-29,2099-12-31,NA
42542413,35806980,Subsumes,2019-08-29,2099-12-31,NA
42542238,35806980,Accepted use of,2019-08-29,2099-12-31,NA
42542238,35806980,Current treated by,2019-08-29,2099-12-31,NA
42542238,35806982,Accepted use of,2019-08-29,2099-12-31,NA
42542238,35806982,Current treated by,2019-08-29,2099-12-31,NA
42542414,35807025,Subsumes,2019-08-29,2099-12-31,NA
42542413,35807044,Subsumes,2019-08-29,2099-12-31,NA
42542168,35803227,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35803227,Accepted use of,2019-08-29,2099-12-31,NA
42542217,35803227,Accepted use of,2019-08-29,2099-12-31,NA
42542244,35803227,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35803229,Accepted use of,2019-08-29,2099-12-31,NA
42542227,35803229,Accepted use of,2019-08-29,2099-12-31,NA
42542413,35807092,Subsumes,2019-08-29,2099-12-31,NA
42542249,35807166,Accepted use of,2019-08-29,2099-12-31,NA
42542249,35807166,Current treated by,2019-08-29,2099-12-31,NA
42542440,35807168,Subsumes,2019-08-29,2099-12-31,NA
42542414,35101643,Subsumes,2019-08-29,2099-12-31,NA
42542236,35101641,Accepted use of,2019-08-29,2099-12-31,NA
42542236,35101641,Current treated by,2019-08-29,2099-12-31,NA
35803331,42542297,Antineoplastic of,2019-08-29,2099-12-31,NA
35803401,42542297,Modality of,2019-08-29,2099-12-31,NA
1518254,42542299,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,42542299,Modality of,2019-08-29,2099-12-31,NA
35803022,42542300,Antineoplastic of,2019-08-29,2099-12-31,NA
42542413,42542300,Subsumes,2019-08-29,2099-12-31,NA
42542171,42542300,Accepted use of,2019-08-29,2099-12-31,NA
42542171,42542300,Historic treated by,2019-08-29,2099-12-31,NA
35803401,42542300,Modality of,2019-08-29,2099-12-31,NA
42542227,35802892,Accepted use of,2019-08-29,2099-12-31,NA
42542227,35802892,FDA indication of,2019-08-29,2099-12-31,NA
42542176,35803243,Accepted use of,2019-08-29,2099-12-31,NA
42542179,35803243,Accepted use of,2019-08-29,2099-12-31,NA
42542249,35803257,Accepted use of,2019-08-29,2099-12-31,NA
42542159,35803264,Accepted use of,2019-08-29,2099-12-31,NA
42542149,35803269,Accepted use of,2019-08-29,2099-12-31,NA
42542193,35803269,Accepted use of,2019-08-29,2099-12-31,NA
42542159,35803275,Accepted use of,2019-08-29,2099-12-31,NA
42542440,35804012,Subsumes,2019-08-29,2099-12-31,NA
42542159,35804017,Accepted use of,2019-08-29,2099-12-31,NA
42542159,35804017,Current treated by,2019-08-29,2099-12-31,NA
42542244,35804017,Accepted use of,2019-08-29,2099-12-31,NA
42542244,35804017,Current treated by,2019-08-29,2099-12-31,NA
42542171,35803283,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35803283,FDA indication of,2019-08-29,2099-12-31,NA
42542149,35803295,Accepted use of,2019-08-29,2099-12-31,NA
42542176,35803295,Accepted use of,2019-08-29,2099-12-31,NA
42542225,35803295,Accepted use of,2019-08-29,2099-12-31,NA
42542244,35803295,Accepted use of,2019-08-29,2099-12-31,NA
42542413,35804051,Subsumes,2019-08-29,2099-12-31,NA
42542440,35804051,Subsumes,2019-08-29,2099-12-31,NA
42542337,42542322,Subsumes,2019-08-29,2099-12-31,NA
42542340,42542333,Subsumes,2019-08-29,2099-12-31,NA
42542238,35804058,Accepted use of,2019-08-29,2099-12-31,NA
42542238,35804058,Current treated by,2019-08-29,2099-12-31,NA
42542227,35803317,Accepted use of,2019-08-29,2099-12-31,NA
42542227,35803317,FDA indication of,2019-08-29,2099-12-31,NA
35803081,42542346,Antineoplastic of,2019-08-29,2099-12-31,NA
35803675,42542346,Context of,2019-08-29,2099-12-31,NA
35803320,42542346,Antineoplastic of,2019-08-29,2099-12-31,NA
1363387,42542346,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,42542346,Modality of,2019-08-29,2099-12-31,NA
42542413,35101988,Subsumes,2019-08-29,2099-12-31,NA
1308290,42542351,Rx antineopl of,2019-08-29,2099-12-31,NA
35803022,42542351,Antineoplastic of,2019-08-29,2099-12-31,NA
42542413,42542351,Subsumes,2019-08-29,2099-12-31,NA
35803401,42542351,Modality of,2019-08-29,2099-12-31,NA
1308290,42542352,Rx antineopl of,2019-08-29,2099-12-31,NA
35803022,42542352,Antineoplastic of,2019-08-29,2099-12-31,NA
35803053,42542352,Antineoplastic of,2019-08-29,2099-12-31,NA
1350504,42542352,Rx antineopl of,2019-08-29,2099-12-31,NA
42542413,42542352,Subsumes,2019-08-29,2099-12-31,NA
35803401,42542352,Modality of,2019-08-29,2099-12-31,NA
35803433,42542352,Context of,2019-08-29,2099-12-31,NA
35803081,42542360,Antineoplastic of,2019-08-29,2099-12-31,NA
35803675,42542360,Context of,2019-08-29,2099-12-31,NA
42542415,42542360,Subsumes,2019-08-29,2099-12-31,NA
35803401,42542360,Modality of,2019-08-29,2099-12-31,NA
42542413,35804071,Subsumes,2019-08-29,2099-12-31,NA
35803507,42542369,Context of,2019-08-29,2099-12-31,NA
35803401,42542369,Modality of,2019-08-29,2099-12-31,NA
35803496,42542374,Context of,2019-08-29,2099-12-31,NA
42542440,42542374,Subsumes,2019-08-29,2099-12-31,NA
35803401,42542374,Modality of,2019-08-29,2099-12-31,NA
35802958,42542377,Antineoplastic of,2019-08-29,2099-12-31,NA
35803401,42542377,Modality of,2019-08-29,2099-12-31,NA
42542413,42542378,Subsumes,2019-08-29,2099-12-31,NA
35803377,42542378,Antineoplastic of,2019-08-29,2099-12-31,NA
35803401,42542378,Modality of,2019-08-29,2099-12-31,NA
45775965,42542382,Rx antineopl of,2019-08-29,2099-12-31,NA
46221433,42542382,Rx antineopl of,2019-08-29,2099-12-31,NA
35803244,42542382,Antineoplastic of,2019-08-29,2099-12-31,NA
35803401,42542382,Modality of,2019-08-29,2099-12-31,NA
1550557,42542384,Rx immunosuppr of,2019-08-29,2099-12-31,NA
35807230,42542388,Subsumes,2019-08-29,2099-12-31,NA
35807290,42542388,Subsumes,2019-08-29,2099-12-31,NA
42542381,42542388,Brand name of,2019-08-29,2099-12-31,NA
42542171,42542388,Accepted use of,2019-08-29,2099-12-31,NA
42542171,42542388,FDA indication of,2019-08-29,2099-12-31,NA
42542413,35804077,Subsumes,2019-08-29,2099-12-31,NA
42542414,35101262,Subsumes,2019-08-29,2099-12-31,NA
1395557,42542392,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,42542392,Modality of,2019-08-29,2099-12-31,NA
42542413,35804089,Subsumes,2019-08-29,2099-12-31,NA
1594034,42542396,Rx antineopl of,2019-08-29,2099-12-31,NA
35803053,42542396,Antineoplastic of,2019-08-29,2099-12-31,NA
1350504,42542396,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,42542396,Modality of,2019-08-29,2099-12-31,NA
35803433,42542396,Context of,2019-08-29,2099-12-31,NA
35802941,42542396,Antineoplastic of,2019-08-29,2099-12-31,NA
35802958,42542397,Antineoplastic of,2019-08-29,2099-12-31,NA
35803675,42542397,Context of,2019-08-29,2099-12-31,NA
35803401,42542397,Modality of,2019-08-29,2099-12-31,NA
35802941,42542397,Antineoplastic of,2019-08-29,2099-12-31,NA
35803401,42542402,Modality of,2019-08-29,2099-12-31,NA
44818489,42542404,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,42542404,Modality of,2019-08-29,2099-12-31,NA
42542168,35804092,Accepted use of,2019-08-29,2099-12-31,NA
42542168,35804092,Current treated by,2019-08-29,2099-12-31,NA
1310149,42542407,Rx support med of,2019-08-29,2099-12-31,NA
43014237,42542407,Rx antineopl of,2019-08-29,2099-12-31,NA
35803072,42542407,Supportive med of,2019-08-29,2099-12-31,NA
1518254,42542407,Rx antineopl of,2019-08-29,2099-12-31,NA
35802900,42542407,Supportive med of,2019-08-29,2099-12-31,NA
35803401,42542407,Modality of,2019-08-29,2099-12-31,NA
42542171,35803360,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35803365,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35803365,FDA indication of,2019-08-29,2099-12-31,NA
42542227,35803367,Accepted use of,2019-08-29,2099-12-31,NA
42542227,35803367,FDA indication of,2019-08-29,2099-12-31,NA
42542413,35804139,Subsumes,2019-08-29,2099-12-31,NA
42542168,35804144,Accepted use of,2019-08-29,2099-12-31,NA
42542168,35804144,Current treated by,2019-08-29,2099-12-31,NA
42542413,35804146,Subsumes,2019-08-29,2099-12-31,NA
42542171,35804150,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35804150,Current treated by,2019-08-29,2099-12-31,NA
35803401,42542426,Modality of,2019-08-29,2099-12-31,NA
35803361,42542444,Antineoplastic of,2019-08-29,2099-12-31,NA
35803401,42542444,Modality of,2019-08-29,2099-12-31,NA
35802941,42542444,Antineoplastic of,2019-08-29,2099-12-31,NA
42542268,42542444,Accepted use of,2019-08-29,2099-12-31,NA
42542413,35804157,Subsumes,2019-08-29,2099-12-31,NA
42542229,35802908,Accepted use of,2019-08-29,2099-12-31,NA
42542229,35802908,FDA indication of,2019-08-29,2099-12-31,NA
35804785,35804168,Context of,2019-08-29,2099-12-31,NA
42542202,35804168,Accepted use of,2019-08-29,2099-12-31,NA
42542202,35804168,Current treated by,2019-08-29,2099-12-31,NA
42542317,42542146,Subsumes,2019-08-29,2099-12-31,NA
42542413,35804199,Subsumes,2019-08-29,2099-12-31,NA
42542428,35804199,Accepted use of,2019-08-29,2099-12-31,NA
42542268,35804199,Accepted use of,2019-08-29,2099-12-31,NA
42542268,35804200,Accepted use of,2019-08-29,2099-12-31,NA
42542268,35804203,Accepted use of,2019-08-29,2099-12-31,NA
42542326,42542160,Subsumes,2019-08-29,2099-12-31,NA
42542326,42542161,Subsumes,2019-08-29,2099-12-31,NA
42542413,35804212,Subsumes,2019-08-29,2099-12-31,NA
42542268,35804212,Accepted use of,2019-08-29,2099-12-31,NA
42542296,42542165,Subsumes,2019-08-29,2099-12-31,NA
42542413,35804213,Subsumes,2019-08-29,2099-12-31,NA
42542413,35804214,Subsumes,2019-08-29,2099-12-31,NA
42542262,42542183,Subsumes,2019-08-29,2099-12-31,NA
35803507,35804222,Context of,2019-08-29,2099-12-31,NA
42542268,35804222,Accepted use of,2019-08-29,2099-12-31,NA
42542268,35804225,Accepted use of,2019-08-29,2099-12-31,NA
42542413,35804228,Subsumes,2019-08-29,2099-12-31,NA
42542317,42542226,Subsumes,2019-08-29,2099-12-31,NA
42542262,42542233,Subsumes,2019-08-29,2099-12-31,NA
42542342,42542235,Subsumes,2019-08-29,2099-12-31,NA
42542227,35802923,Accepted use of,2019-08-29,2099-12-31,NA
42542227,35802923,FDA indication of,2019-08-29,2099-12-31,NA
35807224,35802924,Subsumes,2019-08-29,2099-12-31,NA
42542413,35804251,Subsumes,2019-08-29,2099-12-31,NA
42542417,35804260,Subsumes,2019-08-29,2099-12-31,NA
42542255,35803434,Accepted use of,2019-08-29,2099-12-31,NA
42542413,35803434,Subsumes,2019-08-29,2099-12-31,NA
42542238,35802936,Accepted use of,2019-08-29,2099-12-31,NA
35803407,35804302,Modality of,2019-08-29,2099-12-31,NA
